dataset,analyzer,ngram_range,dim_reduction_name,cv,model_name,features,accuracy,roc_auc,tfidf
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.73,0.7290064102564102,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.77,0.770673076923077,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.732,0.7326222051380613,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.75,0.7495236265231942,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.76,0.7575947033456772,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.758,0.756594184251158,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.766,0.7663451833576316,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.748,0.7484593837535015,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.776,0.777724358974359,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.75,0.7496796719841118,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.752,0.7529262942146644,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.75,0.7483688420782635,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.754,0.7537313432835822,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.774,0.7759416203399606,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.758,0.7582633053221289,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.748,0.7467021004098361,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.782,0.782,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.766,0.76749867828706,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.76,0.7632850241545894,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.8,0.8031698574207133,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.762,0.7621287762416794,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.764,0.7656363022616579,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.752,0.751280737704918,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.78,0.78,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.79,0.791385635783976,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.764,0.7663446054750402,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.79,0.7927135072575588,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.748,0.7481438812083974,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,all,0.734,0.735087042484448,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.78,0.7801233853865432,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.772,0.7716686674669867,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.772,0.7712374367838166,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.798,0.7977190876350541,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.746,0.7458055840163935,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.774,0.7737666330403035,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.788,0.788140610249764,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.776,0.7766210397789344,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.754,0.7534613845538216,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.778,0.7777831124767941,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.794,0.7936374549819928,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.746,0.7458055840163935,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.758,0.7584266064594642,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,all,0.802,0.8021648346373542,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.608,0.5970876900378472,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.618,0.618,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.61,0.6198019642828438,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.672,0.6709580310963795,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.632,0.6333205325140809,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.634,0.6349897540983607,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.6,0.5956730769230768,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.614,0.610318173070755,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.618,0.6180000000000001,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.624,0.6342768963688094,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.652,0.6512786024243008,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.666,0.6670506912442395,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.656,0.6575307377049181,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,text_only,0.618,0.6125,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.624,0.6310897435897436,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.664,0.6666026010634891,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.682,0.6804614818017327,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.678,0.6721733275621603,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.66,0.6498327328872877,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.642,0.6463656899341546,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.632,0.6341736694677871,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.662,0.6679487179487178,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.696,0.6970978281760521,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.64,0.6406142415653873,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.648,0.645906474935475,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.656,0.6507334019557385,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.61,0.6128822954549096,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,text_only,0.648,0.649139655862345,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.686,0.6843301741803278,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.688,0.6880000000000001,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.692,0.6947724250628815,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.654,0.6612721417069243,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.69,0.690336114192024,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.664,0.6645865335381465,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.7,0.7018855186381829,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.69,0.688140368852459,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.704,0.704,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.672,0.6747464714269693,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.688,0.6911433172302738,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.67,0.6707897317194708,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.674,0.6746351766513057,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=2000, random_state=42)",GradientBoostingClassifier,text_only,0.686,0.6876838501229685,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.712,0.7121007647323437,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.652,0.6506602641056423,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.666,0.6652423020293197,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.662,0.6617446978791517,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.708,0.7084080430327868,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.686,0.6860338505388224,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.686,0.6863389814237029,True
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.752,0.7535505430242273,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.656,0.6555422168867547,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.686,0.685375456116766,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.662,0.6610244097639055,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.682,0.6818647540983607,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.688,0.6886519030920242,False
clear_corpus,word,"(1, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=3000, random_state=42)",GradientBoostingClassifier,text_only,0.704,0.7042672682762924,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.738,0.7382609532362563,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.71,0.71,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.718,0.719285978363955,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.752,0.752141679076396,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.772,0.7718573988735279,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.744,0.7454853995901638,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=500, random_state=42)",GradientBoostingClassifier,all,0.746,0.745352564102564,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.764,0.7663461538461539,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.734,0.7357133704913832,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.746,0.7458567516933275,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.748,0.7462767918690585,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.742,0.7413793103448276,False
clear_corpus,word,"(2, 3)",SVD_30,"FixedSizeSplit(n_splits=7, n_test=500, n_train=1000, random_state=42)",GradientBoostingClassifier,all,0.77,0.771648055880421,False
