encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,bikewale,text_only,0.748,0.8189825287577608
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,bikewale,text_only,0.77,0.8322298301143336
lm__all-distilroberta-v1,PCA_30,LogisticRegression,500,500,bikewale,text_only,0.724,0.7996949016459253
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.868,0.9347878631624744
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.844,0.912398468415066
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.816,0.8958454106280194
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.83,0.9144745263696877
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.852,0.9249807395993838
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.824,0.9158626262626263
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,all,0.846,0.9144118827780009
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.798,0.863162474419504
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.722,0.8025761386757237
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.74,0.8045893719806764
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.75,0.8219086021505376
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.734,0.817925012840267
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.746,0.797559595959596
lm__all-distilroberta-v1,PCA_30,LogisticRegression,1000,500,bikewale,text_only,0.756,0.831280610196708
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.832,0.9119505912094593
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.844,0.9232451876336768
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.854,0.9290058254913257
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.878,0.9410550568809101
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.862,0.9155026480423687
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.838,0.9147461750208054
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,all,0.872,0.9337686567164178
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.772,0.8385574169186707
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.794,0.8435251798561151
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.764,0.8492734139939824
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.758,0.8490055840893453
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.772,0.8366533864541833
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.762,0.8447442545291595
lm__all-distilroberta-v1,PCA_30,LogisticRegression,2000,500,bikewale,text_only,0.798,0.8659289758106021
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.852,0.9132515082171833
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.874,0.941668286992028
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.87,0.9365867772580412
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.84,0.9065508899533795
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.87,0.9451449078005095
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.87,0.9353241801374581
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,all,0.832,0.9128276568829963
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.8,0.8663647565249396
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.806,0.858999287056841
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.786,0.8508945363360177
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.756,0.8383344814880085
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.784,0.8584886012271905
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.766,0.8502699498550121
lm__all-distilroberta-v1,PCA_30,LogisticRegression,3000,500,bikewale,text_only,0.77,0.8380970681013916
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.848,0.9249725469930884
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.868,0.9475320014739103
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.848,0.9269369731031715
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.85,0.9284476117103236
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.85,0.919732602318088
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.848,0.9219632768361582
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,all,0.864,0.9365993771280114
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.79,0.8446321297073833
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.756,0.8452874925903971
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.8,0.8676997189883582
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.794,0.870409604519774
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.736,0.8069061703457895
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.77,0.826881099126862
lm__all-distilroberta-v1,PCA_30,LogisticRegression,4000,500,bikewale,text_only,0.786,0.8730857981959304
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.86,0.9361184473789516
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.868,0.9317341697204398
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.872,0.933497813165863
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.878,0.94686471296668
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.844,0.9200019211065573
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.854,0.929018181818182
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,all,0.848,0.9282616696804339
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.752,0.8414565826330533
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.772,0.8707013809988637
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.766,0.8463929252310994
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.808,0.8904857486953031
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.776,0.8531634221311476
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.766,0.8584565656565656
lm__all-distilroberta-v1,PCA_30,LogisticRegression,5000,500,bikewale,text_only,0.762,0.8405850442463715
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.808,0.8828232699200441
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.822,0.9172605290190037
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.838,0.919264
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.86,0.9161106577705244
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.842,0.9096115897386533
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.844,0.9308668690653059
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,all,0.828,0.9032035327177839
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.728,0.8204803840477465
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.77,0.8254847200821777
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.742,0.8381120000000001
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.776,0.8425414806636906
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.752,0.824116410774735
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.782,0.8492829920547769
lm__all-distilroberta-v1,passthrough,LogisticRegression,500,500,bikewale,text_only,0.74,0.8215816940987556
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.866,0.9409271821975862
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.848,0.9175090917829507
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.814,0.898196457326892
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.832,0.9186347926267281
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.854,0.9315774268104776
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.832,0.9182060606060606
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,all,0.854,0.9205299076676033
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.804,0.8769074590309222
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.722,0.8206475592367709
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.744,0.8218357487922706
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.768,0.8409818228366617
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.75,0.8419523626091423
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.752,0.8152727272727274
lm__all-distilroberta-v1,passthrough,LogisticRegression,1000,500,bikewale,text_only,0.768,0.8501164191087915
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.846,0.9214387430198884
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.866,0.9341337740618316
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.868,0.9366077715895269
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.882,0.9460951375222003
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.864,0.9223347573561177
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.852,0.9186191665066257
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,all,0.892,0.9367762480699947
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.794,0.8747339957439318
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.788,0.8745220040184069
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.782,0.872783432558735
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.778,0.870573929182867
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.778,0.8651178418854701
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.768,0.8607003392868574
lm__all-distilroberta-v1,passthrough,LogisticRegression,2000,500,bikewale,text_only,0.808,0.8790851775604737
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.854,0.9237490198588596
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.876,0.9483278242271048
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.87,0.9419234540515342
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.848,0.9125746968070618
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.884,0.9517775036447236
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.876,0.9407872602893349
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,all,0.838,0.9215384861731598
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.802,0.890656254500648
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.81,0.8828666796292697
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.78,0.870698108051631
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.774,0.8555728223778016
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.796,0.8901296079719316
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.794,0.8682292250756982
lm__all-distilroberta-v1,passthrough,LogisticRegression,3000,500,bikewale,text_only,0.786,0.8613312837264416
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.842,0.9284929914088237
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.882,0.9511206523654656
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.876,0.9390124448012844
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.874,0.9397149460708782
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.862,0.9298321550521811
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.852,0.929731638418079
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,all,0.876,0.9443772086943893
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.794,0.8648666106840643
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.776,0.8697511975520273
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.822,0.8980329185066238
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.798,0.8916120955315872
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.766,0.847560877859536
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.784,0.8638450179763739
lm__all-distilroberta-v1,passthrough,LogisticRegression,4000,500,bikewale,text_only,0.81,0.8954672346742832
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.87,0.9458983593437376
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.876,0.942423709014098
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.88,0.9411557378362357
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.896,0.9553592934564432
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.848,0.925316982581967
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.862,0.936711111111111
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,all,0.86,0.938887199756765
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.78,0.8737575030012006
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.814,0.9039861740090575
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.806,0.8788990531729121
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.83,0.9143637093536732
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.78,0.8764888575819673
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.782,0.8820525252525252
lm__all-distilroberta-v1,passthrough,LogisticRegression,5000,500,bikewale,text_only,0.772,0.8736298026915876
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.836,0.9139136216935079
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.86,0.9459264252696457
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.854,0.9348
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.852,0.9370229923678779
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.848,0.923104073414513
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.89,0.9490746721787998
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,all,0.866,0.939502207948615
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.718,0.8150634943803824
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.74,0.8313511171032358
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.752,0.839592
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.766,0.8498215971455543
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.728,0.8088270683929345
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.746,0.8481606485369163
lm__all-mpnet-base-v2,PCA_30,GradientBoostingClassifier,500,500,bikewale,text_only,0.764,0.8334484142914493
